Oroquieta	Northern Mindanao	PH	Asia/Manila	71373
Orong	Western Visayas	PH	Asia/Manila	6772
Ormoc	Eastern Visayas	PH	Asia/Manila	238545
Orion	Central Luzon	PH	Asia/Manila	63044
Oras	Eastern Visayas	PH	Asia/Manila	9022
Orani	Central Luzon	PH	Asia/Manila	44877
Olutanga	Zamboanga Peninsula	PH	Asia/Manila	7133
Olongapo	Central Luzon	PH	Asia/Manila	221178
Olingan	Zamboanga Peninsula	PH	Asia/Manila	7806
Odiongan	Mimaropa	PH	Asia/Manila	6077
Ocaña	Central Visayas	PH	Asia/Manila	13898
Obong	Central Visayas	PH	Asia/Manila	5576
Obando	Central Luzon	PH	Asia/Manila	59929
Oas	Bicol Region	PH	Asia/Manila	64890
Nunungan	Northern Mindanao	PH	Asia/Manila	18827
Noveleta	Calabarzon	PH	Asia/Manila	46172
Novallas	Central Visayas	PH	Asia/Manila	5525
Novaliches Proper	National Capital Region	PH	Asia/Manila	16096
Norzagaray	Central Luzon	PH	Asia/Manila	140697
Norala	Soccsksargen	PH	Asia/Manila	48499
Nilombot	Ilocos	PH	Asia/Manila	7605
Nieves	Central Luzon	PH	Asia/Manila	8617
Nibaliw Central	Ilocos	PH	Asia/Manila	13631
New Washington	Western Visayas	PH	Asia/Manila	5731
New Visayas	Davao Region	PH	Asia/Manila	14758
New Corella	Davao Region	PH	Asia/Manila	20574
New Batu Batu	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	8881
Navotas	National Capital Region	PH	Asia/Manila	249463
Naval	Eastern Visayas	PH	Asia/Manila	12217
Nato	Bicol Region	PH	Asia/Manila	5583
Natividad	Ilocos	PH	Asia/Manila	5828
Nattapian	Cagayan Valley	PH	Asia/Manila	11867
Nasugbu	Calabarzon	PH	Asia/Manila	62857
Nasipit	Caraga	PH	Asia/Manila	9407
Narra	Mimaropa	PH	Asia/Manila	28342
Napoles	Western Visayas	PH	Asia/Manila	5440
Nangka	Central Visayas	PH	Asia/Manila	6580
Nangka	Central Visayas	PH	Asia/Manila	9708
Nampicuan	Central Luzon	PH	Asia/Manila	6058
Namayan	National Capital Region	PH	Asia/Manila	7670
Nalundan	Central Visayas	PH	Asia/Manila	9674
Nailong	Central Visayas	PH	Asia/Manila	5379
Naic	Calabarzon	PH	Asia/Manila	55195
Naguilian	Cagayan Valley	PH	Asia/Manila	8560
Nagtipunan	Cagayan Valley	PH	Asia/Manila	5682
Nagsaing	Ilocos	PH	Asia/Manila	7482
Nagcarlan	Calabarzon	PH	Asia/Manila	24560
Nagbukel	Ilocos	PH	Asia/Manila	5465
Nagbalaye	Central Visayas	PH	Asia/Manila	5108
Naga	Bicol Region	PH	Asia/Manila	174931
Naga	Central Visayas	PH	Asia/Manila	138727
Naga	Zamboanga Peninsula	PH	Asia/Manila	8461
Nabunturan	Davao Region	PH	Asia/Manila	16671
Nabulao	Western Visayas	PH	Asia/Manila	7059
Nabua	Bicol Region	PH	Asia/Manila	25687
Muricay	Zamboanga Peninsula	PH	Asia/Manila	132094
Murcia	Central Luzon	PH	Asia/Manila	5138
Murcia	Western Visayas	PH	Asia/Manila	17448
Muntinlupa	Calabarzon	PH	Asia/Manila	552225
Muñoz East	Cagayan Valley	PH	Asia/Manila	5198
Muñoz	Central Luzon	PH	Asia/Manila	85061
Mulanay	Calabarzon	PH	Asia/Manila	7643
Morong	Central Luzon	PH	Asia/Manila	16117
Morong	Calabarzon	PH	Asia/Manila	49589
Moog	Northern Mindanao	PH	Asia/Manila	5197
Montevista	Davao Region	PH	Asia/Manila	10147
Rodriguez	Calabarzon	PH	Asia/Manila	134432
Monkayo	Davao Region	PH	Asia/Manila	96405
Mondragon	Eastern Visayas	PH	Asia/Manila	5198
Monamon	Cordillera	PH	Asia/Manila	5371
Molugan	Northern Mindanao	PH	Asia/Manila	8043
Molave	Zamboanga Peninsula	PH	Asia/Manila	21088
Moalboal	Central Visayas	PH	Asia/Manila	6832
Miranda	Western Visayas	PH	Asia/Manila	8040
Minuyan	Western Visayas	PH	Asia/Manila	7771
Minien East	Ilocos	PH	Asia/Manila	6111
Minglanilla	Central Visayas	PH	Asia/Manila	62058
Minapasoc	Western Visayas	PH	Asia/Manila	6885
Minante Segundo	Cagayan Valley	PH	Asia/Manila	6697
Minalin	Central Luzon	PH	Asia/Manila	13527
Milaor	Bicol Region	PH	Asia/Manila	8809
Milagros	Bicol Region	PH	Asia/Manila	6009
Midsayap	Soccsksargen	PH	Asia/Manila	117365
Miagao	Western Visayas	PH	Asia/Manila	8881
Meycauayan	Central Luzon	PH	Asia/Manila	228023
Mexico	Central Luzon	PH	Asia/Manila	43694
Mercedes	Bicol Region	PH	Asia/Manila	53702
Mercedes	Zamboanga Peninsula	PH	Asia/Manila	8729
Mendez-Nuñez	Calabarzon	PH	Asia/Manila	36518
Medina	Northern Mindanao	PH	Asia/Manila	9201
Medellin	Central Visayas	PH	Asia/Manila	11741
Maydolong	Eastern Visayas	PH	Asia/Manila	5492
Mayantoc	Central Luzon	PH	Asia/Manila	6250
Mayabon	Central Visayas	PH	Asia/Manila	6521
Maya	Central Visayas	PH	Asia/Manila	7572
Maulawin	Calabarzon	PH	Asia/Manila	6822
Mauban	Calabarzon	PH	Asia/Manila	70135
Matnog	Bicol Region	PH	Asia/Manila	6721
Matlang	Eastern Visayas	PH	Asia/Manila	5840
Mati	Davao Region	PH	Asia/Manila	105908
Matanao	Davao Region	PH	Asia/Manila	7171
Matalam	Soccsksargen	PH	Asia/Manila	9783
Masinloc	Central Luzon	PH	Asia/Manila	56579
Masbate	Bicol Region	PH	Asia/Manila	47490
Masaya Sur	Cagayan Valley	PH	Asia/Manila	5523
Masaya	Calabarzon	PH	Asia/Manila	7587
Masantol	Central Luzon	PH	Asia/Manila	41278
Masalukot Uno	Calabarzon	PH	Asia/Manila	10667
Mariveles	Central Luzon	PH	Asia/Manila	156200
Marilao	Central Luzon	PH	Asia/Manila	83276
Marikina City	National Capital Region	PH	Asia/Manila	471323
Mariano	Northern Mindanao	PH	Asia/Manila	70516
Maria Cristina	Northern Mindanao	PH	Asia/Manila	5540
Maria Aurora	Central Luzon	PH	Asia/Manila	6807
Margosatubig	Zamboanga Peninsula	PH	Asia/Manila	14605
Marawi City	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	259993
Maramag	Northern Mindanao	PH	Asia/Manila	109864
Maragondon	Calabarzon	PH	Asia/Manila	41977
Mapandan	Ilocos	PH	Asia/Manila	11165
Mapalacsiao	Central Luzon	PH	Asia/Manila	5419
Manukan	Zamboanga Peninsula	PH	Asia/Manila	11523
Manticao	Northern Mindanao	PH	Asia/Manila	7956
Mantampay	Northern Mindanao	PH	Asia/Manila	265032
Mantalongon	Central Visayas	PH	Asia/Manila	6070
Mansilingan	Western Visayas	PH	Asia/Manila	454150
Mansalay	Mimaropa	PH	Asia/Manila	23044
Manolo Fortich	Northern Mindanao	PH	Asia/Manila	118075
Manoc-Manoc	Western Visayas	PH	Asia/Manila	5991
Manlucahoc	Western Visayas	PH	Asia/Manila	5004
Maninihon	Central Visayas	PH	Asia/Manila	6150
Manila	National Capital Region	PH	Asia/Manila	1600000
Manicahan	Zamboanga Peninsula	PH	Asia/Manila	8337
Manibaug Pasig	Central Luzon	PH	Asia/Manila	24618
Mangatarem	Ilocos	PH	Asia/Manila	12392
Mangaldan	Ilocos	PH	Asia/Manila	88818
Manggahan	Calabarzon	PH	Asia/Manila	13825
Mandaue City	Central Visayas	PH	Asia/Manila	331320
Mandaluyong City	National Capital Region	PH	Asia/Manila	465902
Mankayan	Cordillera	PH	Asia/Manila	15886
Manay	Davao Region	PH	Asia/Manila	20336
Manat	Davao Region	PH	Asia/Manila	6148
Manapla	Western Visayas	PH	Asia/Manila	34312
Manaoag	Ilocos	PH	Asia/Manila	59115
Manalongon	Central Visayas	PH	Asia/Manila	9321
Managok	Northern Mindanao	PH	Asia/Manila	6477
Mambusao	Western Visayas	PH	Asia/Manila	5871
Mamburao	Mimaropa	PH	Asia/Manila	23892
Mambulo	Bicol Region	PH	Asia/Manila	6319
Mambajao	Northern Mindanao	PH	Asia/Manila	10058
Mamatid	Calabarzon	PH	Asia/Manila	40271
Mamala	Calabarzon	PH	Asia/Manila	7418
Malvar	Calabarzon	PH	Asia/Manila	29880
Maluso	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	31374
Maluñgun	Soccsksargen	PH	Asia/Manila	52248
Malolos	Central Luzon	PH	Asia/Manila	269809
Maloh	Central Visayas	PH	Asia/Manila	5105
Malita	Davao Region	PH	Asia/Manila	118438
Malinao Ilaya	Calabarzon	PH	Asia/Manila	7528
Malilipot	Bicol Region	PH	Asia/Manila	41066
Malicboy	Calabarzon	PH	Asia/Manila	6224
Malaybalay	Northern Mindanao	PH	Asia/Manila	61524
Malaya	Calabarzon	PH	Asia/Manila	11442
Malasila	Soccsksargen	PH	Asia/Manila	5864
Malapatan	Soccsksargen	PH	Asia/Manila	82577
Malangas	Zamboanga Peninsula	PH	Asia/Manila	8473
Malanday	Central Luzon	PH	Asia/Manila	19060
Malanday	Calabarzon	PH	Asia/Manila	21901
Malalag	Davao Region	PH	Asia/Manila	6180
Malaiba	Central Visayas	PH	Asia/Manila	6888
Malabon	National Capital Region	PH	Asia/Manila	365525
Malabanban Norte	Calabarzon	PH	Asia/Manila	19471
Malabag	Calabarzon	PH	Asia/Manila	7021
Makilala	Soccsksargen	PH	Asia/Manila	13829
Makati City	National Capital Region	PH	Asia/Manila	510383
Majayjay	Calabarzon	PH	Asia/Manila	28504
Maitum	Soccsksargen	PH	Asia/Manila	8478
Mainit	Caraga	PH	Asia/Manila	5520
Mailag	Northern Mindanao	PH	Asia/Manila	5388
Maigo	Northern Mindanao	PH	Asia/Manila	7235
Mahayag	Zamboanga Peninsula	PH	Asia/Manila	17144
Maguyam	Calabarzon	PH	Asia/Manila	5437
Magtaking	Ilocos	PH	Asia/Manila	5946
Magsaysay	Mimaropa	PH	Asia/Manila	9407
Magsaysay	Davao Region	PH	Asia/Manila	57936
Magpet	Soccsksargen	PH	Asia/Manila	5414
Magnaga	Davao Region	PH	Asia/Manila	7644
Magatos	Davao Region	PH	Asia/Manila	5770
Magarao	Bicol Region	PH	Asia/Manila	15205
Magapit	Cagayan Valley	PH	Asia/Manila	11235
Magapit, Aguiguican	Cagayan Valley	PH	Asia/Manila	13659
Maganoy	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	17394
Magallanes	Caraga	PH	Asia/Manila	6636
Magalang	Central Luzon	PH	Asia/Manila	68988
Madridejos	Central Visayas	PH	Asia/Manila	6387
Maddela	Cagayan Valley	PH	Asia/Manila	9751
Maco	Davao Region	PH	Asia/Manila	87680
Macalong	Ilocos	PH	Asia/Manila	5802
Macalelon	Calabarzon	PH	Asia/Manila	6042
Mabitac	Calabarzon	PH	Asia/Manila	12398
Mabini	Central Luzon	PH	Asia/Manila	7810
Mabini	Western Visayas	PH	Asia/Manila	7270
Mabini	Central Visayas	PH	Asia/Manila	5999
Mabinay	Central Visayas	PH	Asia/Manila	5506
Mabalacat City	Central Luzon	PH	Asia/Manila	188050
Maasin	Eastern Visayas	PH	Asia/Manila	18313
Maasim	Soccsksargen	PH	Asia/Manila	5847
Maao	Western Visayas	PH	Asia/Manila	25837
Lu-uk	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	9558
Lutayan	Soccsksargen	PH	Asia/Manila	13080
Lusacan	Calabarzon	PH	Asia/Manila	14870
Lurugan	Northern Mindanao	PH	Asia/Manila	7336
Lupon	Davao Region	PH	Asia/Manila	68717
Lupao	Central Luzon	PH	Asia/Manila	11000
Lun Pequeño	Soccsksargen	PH	Asia/Manila	11541
Lunas	Central Visayas	PH	Asia/Manila	5789
Lunao	Northern Mindanao	PH	Asia/Manila	8995
Luna	Western Visayas	PH	Asia/Manila	11312
Luna	Caraga	PH	Asia/Manila	7799
Lumbia	Northern Mindanao	PH	Asia/Manila	7863
Lumbangan	Calabarzon	PH	Asia/Manila	7071
Lumbang	Calabarzon	PH	Asia/Manila	30269
Lugus	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	7167
Lugait	Northern Mindanao	PH	Asia/Manila	7370
Lucena	Calabarzon	PH	Asia/Manila	228758
Lucban	Calabarzon	PH	Asia/Manila	30992
Lucapon	Central Luzon	PH	Asia/Manila	5767
Lubao	Central Luzon	PH	Asia/Manila	55645
Lubang	Mimaropa	PH	Asia/Manila	5750
Lourdes	Central Luzon	PH	Asia/Manila	11155
Los Baños	Calabarzon	PH	Asia/Manila	117030
Loreto	Caraga	PH	Asia/Manila	5397
Loreto	Caraga	PH	Asia/Manila	5730
Lopez Jaena	Western Visayas	PH	Asia/Manila	5573
Lopez	Calabarzon	PH	Asia/Manila	25752
Loon	Central Visayas	PH	Asia/Manila	9484
Loma de Gato	Central Luzon	PH	Asia/Manila	21990
Loqueb Este	Ilocos	PH	Asia/Manila	6141
Loboc	Central Visayas	PH	Asia/Manila	16312
Loacan	Cordillera	PH	Asia/Manila	6371
Llorente	Eastern Visayas	PH	Asia/Manila	7908
Llanera	Central Luzon	PH	Asia/Manila	5121
Litayan	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	5294
Lipayran	Central Visayas	PH	Asia/Manila	6813
Lipa City	Calabarzon	PH	Asia/Manila	212287
Lingig	Caraga	PH	Asia/Manila	6400
Lingayen	Ilocos	PH	Asia/Manila	56580
Linamon	Northern Mindanao	PH	Asia/Manila	6848
Linabo	Northern Mindanao	PH	Asia/Manila	5849
Limay	Central Luzon	PH	Asia/Manila	81960
Liloan	Central Visayas	PH	Asia/Manila	49198
Lilio	Calabarzon	PH	Asia/Manila	15246
Ligaya	Central Luzon	PH	Asia/Manila	5299
Ligaya	Mimaropa	PH	Asia/Manila	8431
Ligao	Bicol Region	PH	Asia/Manila	10295
Licab	Central Luzon	PH	Asia/Manila	6783
Libungan	Soccsksargen	PH	Asia/Manila	5606
Liboro	Bicol Region	PH	Asia/Manila	6028
Libona	Northern Mindanao	PH	Asia/Manila	5713
Libon	Bicol Region	PH	Asia/Manila	68846
Libog	Bicol Region	PH	Asia/Manila	11692
Libertad	Caraga	PH	Asia/Manila	250353
Libertad		PH	Asia/Manila	5210
Libertad	Caraga	PH	Asia/Manila	5799
Lianga	Caraga	PH	Asia/Manila	13623
Lian	Calabarzon	PH	Asia/Manila	7496
Leyte	Eastern Visayas	PH	Asia/Manila	7223
Lepa	Ilocos	PH	Asia/Manila	8877
Leon	Western Visayas	PH	Asia/Manila	5172
Legaspi	Bicol Region	PH	Asia/Manila	179481
Laurel	Calabarzon	PH	Asia/Manila	9720
Laur	Central Luzon	PH	Asia/Manila	19206
La Union	Davao Region	PH	Asia/Manila	5221
La Trinidad	Cordillera	PH	Asia/Manila	142925
Las Piñas	National Capital Region	PH	Asia/Manila	615549
Lasang	Davao Region	PH	Asia/Manila	8318
Lasam	Cagayan Valley	PH	Asia/Manila	6352
Lapuyan	Zamboanga Peninsula	PH	Asia/Manila	5274
Lapu-Lapu City	Central Visayas	PH	Asia/Manila	497813
La Paz	Central Luzon	PH	Asia/Manila	71978
Laoang	Eastern Visayas	PH	Asia/Manila	16725
Laoag	Ilocos	PH	Asia/Manila	112117
Lantapan	Northern Mindanao	PH	Asia/Manila	5021
Lanot	Western Visayas	PH	Asia/Manila	6928
Languyan	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	8900
Langtad	Central Visayas	PH	Asia/Manila	5531
Langcangan	Northern Mindanao	PH	Asia/Manila	8707
Lamitan City	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	6114
Laminusa	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	8113
Lambunao	Western Visayas	PH	Asia/Manila	5500
Lambayong	Soccsksargen	PH	Asia/Manila	81288
Lambakin	Central Luzon	PH	Asia/Manila	9193
Lamba	Soccsksargen	PH	Asia/Manila	6408
Lalig	Calabarzon	PH	Asia/Manila	14729
La Libertad	Central Visayas	PH	Asia/Manila	5632
La Libertad	Davao Region	PH	Asia/Manila	5324
Lala	Soccsksargen	PH	Asia/Manila	9273
Rancheria Payau	Zamboanga Peninsula	PH	Asia/Manila	6540
Laiya	Calabarzon	PH	Asia/Manila	7504
Laguilayan	Soccsksargen	PH	Asia/Manila	17764
La Granja	Western Visayas	PH	Asia/Manila	5277
Lagonoy	Bicol Region	PH	Asia/Manila	7324
Lagonglong	Northern Mindanao	PH	Asia/Manila	9043
Lagawe	Cordillera	PH	Asia/Manila	19124
La Castellana	Western Visayas	PH	Asia/Manila	24407
La Carlota	Western Visayas	PH	Asia/Manila	67740
Labuan	Zamboanga Peninsula	PH	Asia/Manila	12949
Labo	Bicol Region	PH	Asia/Manila	18105
Labangan	Zamboanga Peninsula	PH	Asia/Manila	10780
Kumalarang	Zamboanga Peninsula	PH	Asia/Manila	6869
Cumadcad	Bicol Region	PH	Asia/Manila	5203
Koronadal	Soccsksargen	PH	Asia/Manila	201844
Kitcharao	Caraga	PH	Asia/Manila	7213
Kisolon	Northern Mindanao	PH	Asia/Manila	8105
Kipalbig	Soccsksargen	PH	Asia/Manila	5070
Kinablangan	Davao Region	PH	Asia/Manila	5423
Kidapawan	Soccsksargen	PH	Asia/Manila	79652
Kibungan	Cordillera	PH	Asia/Manila	7912
Kibawe	Northern Mindanao	PH	Asia/Manila	5081
Kibangay	Northern Mindanao	PH	Asia/Manila	6539
Kiamba	Soccsksargen	PH	Asia/Manila	10979
Kawit	Calabarzon	PH	Asia/Manila	73210
Kauswagan	Northern Mindanao	PH	Asia/Manila	6851
Kauran	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	5120
Katangawan	Soccsksargen	PH	Asia/Manila	8476
Karungdong	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	7269
Sultan Naga Dimaporo	Northern Mindanao	PH	Asia/Manila	6000
Kapatagan	Northern Mindanao	PH	Asia/Manila	9664
Kansipati	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	14552
Kananya	Eastern Visayas	PH	Asia/Manila	7647
Kampokpok	Eastern Visayas	PH	Asia/Manila	5688
Kalilangan	Northern Mindanao	PH	Asia/Manila	14456
Kalibo (poblacion)	Western Visayas	PH	Asia/Manila	89127
Kalayaan	Calabarzon	PH	Asia/Manila	7306
Kalawit	Zamboanga Peninsula	PH	Asia/Manila	8499
Kalamansig	Soccsksargen	PH	Asia/Manila	52257
Kadingilan	Northern Mindanao	PH	Asia/Manila	7020
Kabankalan	Western Visayas	PH	Asia/Manila	210893
Kabacan	Soccsksargen	PH	Asia/Manila	31769
Jose Pañganiban	Bicol Region	PH	Asia/Manila	21236
Jordan	Western Visayas	PH	Asia/Manila	8255
Jones	Cagayan Valley	PH	Asia/Manila	5227
Jolo	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	101002
Jimenez	Northern Mindanao	PH	Asia/Manila	6662
Jetafe	Central Visayas	PH	Asia/Manila	33485
Jasaan	Northern Mindanao	PH	Asia/Manila	16435
Jaro	Eastern Visayas	PH	Asia/Manila	7935
Janopol	Calabarzon	PH	Asia/Manila	5297
Janiuay	Western Visayas	PH	Asia/Manila	12896
Janagdong	Calabarzon	PH	Asia/Manila	5174
Jalajala	Calabarzon	PH	Asia/Manila	34901
Jagna	Central Visayas	PH	Asia/Manila	32566
Jaen	Central Luzon	PH	Asia/Manila	39700
Jaclupan	Central Visayas	PH	Asia/Manila	9652
Ivisan	Western Visayas	PH	Asia/Manila	5036
Itogon	Cordillera	PH	Asia/Manila	59736
Isulan	Soccsksargen	PH	Asia/Manila	101455
Isabela	Western Visayas	PH	Asia/Manila	15897
City of Isabela	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	67336
Isabel	Eastern Visayas	PH	Asia/Manila	8597
Irosin	Bicol Region	PH	Asia/Manila	20716
Iriga City	Bicol Region	PH	Asia/Manila	115306
Ipilan	Mimaropa	PH	Asia/Manila	5076
Ipil	Zamboanga Peninsula	PH	Asia/Manila	19195
Inopacan	Eastern Visayas	PH	Asia/Manila	21389
Initao	Northern Mindanao	PH	Asia/Manila	9922
Infanta	Calabarzon	PH	Asia/Manila	5321
Indang	Calabarzon	PH	Asia/Manila	70092
Inayauan	Western Visayas	PH	Asia/Manila	9963
Inayagan	Central Visayas	PH	Asia/Manila	6610
Inawayan	Davao Region	PH	Asia/Manila	5345
Inabanga	Central Visayas	PH	Asia/Manila	48534
Imus	Calabarzon	PH	Asia/Manila	481949
Impasugong	Northern Mindanao	PH	Asia/Manila	55901
Imelda	Northern Mindanao	PH	Asia/Manila	5640
Iloilo	Western Visayas	PH	Asia/Manila	473728
Ilog	Western Visayas	PH	Asia/Manila	6741
Iligan City	Soccsksargen	PH	Asia/Manila	312323
Iligan	Northern Mindanao	PH	Asia/Manila	342618
Ilagan	Cagayan Valley	PH	Asia/Manila	164020
Igpit	Northern Mindanao	PH	Asia/Manila	5753
Yuni	Calabarzon	PH	Asia/Manila	5714
Ibabang Tayuman	Calabarzon	PH	Asia/Manila	5276
Ibaan	Calabarzon	PH	Asia/Manila	9430
Iba	Central Luzon	PH	Asia/Manila	26935
Hungduan	Cordillera	PH	Asia/Manila	8866
Hinigaran	Western Visayas	PH	Asia/Manila	39636
Hinatuan	Caraga	PH	Asia/Manila	44475
Himamaylan	Western Visayas	PH	Asia/Manila	117286
Hilongos	Eastern Visayas	PH	Asia/Manila	7329
Hibaiyo	Central Visayas	PH	Asia/Manila	5209
Hermosa	Central Luzon	PH	Asia/Manila	33714
Halayhay	Calabarzon	PH	Asia/Manila	10630
Halapitan	Northern Mindanao	PH	Asia/Manila	10870
Hagonoy	Central Luzon	PH	Asia/Manila	123531
Hagonoy	Davao Region	PH	Asia/Manila	7409
Guyong	Central Luzon	PH	Asia/Manila	155391
Gupitan	Davao Region	PH	Asia/Manila	8235
Gumaca	Calabarzon	PH	Asia/Manila	22496
Guiuan	Eastern Visayas	PH	Asia/Manila	11041
Guisguis	Calabarzon	PH	Asia/Manila	5741
Guiset East	Ilocos	PH	Asia/Manila	21994
Guinticgan	Western Visayas	PH	Asia/Manila	7452
Guimbal	Western Visayas	PH	Asia/Manila	7232
Guimba	Central Luzon	PH	Asia/Manila	32306
Guiljungan	Western Visayas	PH	Asia/Manila	14876
Guihulñgan	Central Visayas	PH	Asia/Manila	22931
Guihing Proper	Davao Region	PH	Asia/Manila	12466
Guiguinto	Central Luzon	PH	Asia/Manila	118173
Gubat	Bicol Region	PH	Asia/Manila	61095
Guagua	Central Luzon	PH	Asia/Manila	9519
Guadalupe	Western Visayas	PH	Asia/Manila	11053
Guadalupe	Central Visayas	PH	Asia/Manila	11121
Sigaboy	Davao Region	PH	Asia/Manila	7981
Gonzaga	Cagayan Valley	PH	Asia/Manila	7228
Goa	Bicol Region	PH	Asia/Manila	20936
Gloria	Mimaropa	PH	Asia/Manila	6137
Glan	Soccsksargen	PH	Asia/Manila	24256
Glad	Soccsksargen	PH	Asia/Manila	5746
Giporlos	Eastern Visayas	PH	Asia/Manila	5258
Gingoog	Northern Mindanao	PH	Asia/Manila	138895
Gibong	Western Visayas	PH	Asia/Manila	6919
Gerona	Central Luzon	PH	Asia/Manila	40914
General Trias	Calabarzon	PH	Asia/Manila	96022
General Tinio	Central Luzon	PH	Asia/Manila	32875
General Santos	Soccsksargen	PH	Asia/Manila	722059
General Mamerto Natividad	Central Luzon	PH	Asia/Manila	18393
General Luna	Calabarzon	PH	Asia/Manila	9177
General Emilio Aguinaldo	Calabarzon	PH	Asia/Manila	24264
Gapan	Central Luzon	PH	Asia/Manila	129610
Gansing	Soccsksargen	PH	Asia/Manila	5031
Gamu	Cagayan Valley	PH	Asia/Manila	5545
Gamay	Eastern Visayas	PH	Asia/Manila	9125
Gabaldon	Central Luzon	PH	Asia/Manila	7259
Eustaquio Lopez	Western Visayas	PH	Asia/Manila	14408
Estancia	Western Visayas	PH	Asia/Manila	54882
Esperanza	Bicol Region	PH	Asia/Manila	17534
Esperanza	Central Visayas	PH	Asia/Manila	5257
Esperanza	Caraga	PH	Asia/Manila	6193
Esperanza	Soccsksargen	PH	Asia/Manila	6009
Escalante	Western Visayas	PH	Asia/Manila	97050
Eraan	Mimaropa	PH	Asia/Manila	5262
Entablado	Central Luzon	PH	Asia/Manila	5202
Enrique Villanueva	Central Visayas	PH	Asia/Manila	6104
Enrique B. Magalona	Western Visayas	PH	Asia/Manila	64290
Enrile	Cagayan Valley	PH	Asia/Manila	9650
El Salvador	Northern Mindanao	PH	Asia/Manila	6904
El Nido	Mimaropa	PH	Asia/Manila	51367
Echague	Cagayan Valley	PH	Asia/Manila	8058
Dupax del Sur	Cagayan Valley	PH	Asia/Manila	21224
Dupax Del Norte	Cagayan Valley	PH	Asia/Manila	33295
Dumpay	Ilocos	PH	Asia/Manila	5414
Dumingag	Zamboanga Peninsula	PH	Asia/Manila	6534
Dumangas	Western Visayas	PH	Asia/Manila	8959
Dumaguete	Central Visayas	PH	Asia/Manila	113541
Dulao	Western Visayas	PH	Asia/Manila	7403
Dulangan	Western Visayas	PH	Asia/Manila	5339
Dulag	Eastern Visayas	PH	Asia/Manila	10151
Dos Hermanas	Western Visayas	PH	Asia/Manila	9270
Dorongan Punta	Ilocos	PH	Asia/Manila	5336
Donsol	Bicol Region	PH	Asia/Manila	6198
Talagutong	Davao Region	PH	Asia/Manila	7983
Don Carlos	Northern Mindanao	PH	Asia/Manila	73592
Domampot	Ilocos	PH	Asia/Manila	5340
Domalanoan	Ilocos	PH	Asia/Manila	15108
Dolores	Calabarzon	PH	Asia/Manila	7633
Dolores	Eastern Visayas	PH	Asia/Manila	9274
Dologon	Northern Mindanao	PH	Asia/Manila	15128
Dipolog	Zamboanga Peninsula	PH	Asia/Manila	93549
Dingras	Ilocos	PH	Asia/Manila	6866
Dingle	Western Visayas	PH	Asia/Manila	6172
Dingalan	Central Luzon	PH	Asia/Manila	7315
Dinalupihan	Central Luzon	PH	Asia/Manila	66670
Dinaig	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	116768
Dinahican	Calabarzon	PH	Asia/Manila	7062
Digos	Davao Region	PH	Asia/Manila	116122
Digal	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	6810
Diadi	Cagayan Valley	PH	Asia/Manila	15567
Del Remedio	Calabarzon	PH	Asia/Manila	17871
Del Pilar	Central Luzon	PH	Asia/Manila	37329
Dayap	Calabarzon	PH	Asia/Manila	5092
Davao	Davao Region	PH	Asia/Manila	1848947
Datu Piang	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	8178
Dassun	Cagayan Valley	PH	Asia/Manila	6030
Dasmariñas	Calabarzon	PH	Asia/Manila	441876
Daraga	Bicol Region	PH	Asia/Manila	6664
Dapitan	Zamboanga Peninsula	PH	Asia/Manila	87699
Dapa	Caraga	PH	Asia/Manila	8823
Dao	Western Visayas	PH	Asia/Manila	10743
Dancalan	Western Visayas	PH	Asia/Manila	9863
Danao	Central Visayas	PH	Asia/Manila	70270
Danao	Central Visayas	PH	Asia/Manila	20245
Damulog	Northern Mindanao	PH	Asia/Manila	8789
Damilag	Northern Mindanao	PH	Asia/Manila	11000
Dalumangcob	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	9424
Dalipuga	Northern Mindanao	PH	Asia/Manila	14242
Dalican	Autonomous Region in Muslim Mindanao	PH	Asia/Manila	13918
Dalaguete	Central Visayas	PH	Asia/Manila	8135
Dahay	Soccsksargen	PH	Asia/Manila	7567
Dagupan	Ilocos	PH	Asia/Manila	171271
Dagumba-an	Northern Mindanao	PH	Asia/Manila	6635
Daet	Bicol Region	PH	Asia/Manila	78142
Daanbantayan	Central Visayas	PH	Asia/Manila	95080
Cuyo	Mimaropa	PH	Asia/Manila	7549
Cuyapo	Central Luzon	PH	Asia/Manila	8595
